algo,x,mean,std,count
ojollm,0.0,0.8454943826602431,0.0008014824335457378,4
ojollm,30.0,0.847191985354673,0.0,1
ojollm,33.0,0.847191985354673,0.0,1
ojollm,34.0,0.847191985354673,0.0,1
ojollm,37.0,0.847191985354673,0.0,1
ojollm,60.0,0.847191985354673,0.0008786749379277592,2
ojollm,64.0,0.847191985354673,0.0,1
ojollm,71.0,0.847191985354673,0.0,1
ojollm,89.0,0.8474179082253922,0.0,1
ojollm,92.0,0.8474179082253922,0.0,1
ojollm,94.0,0.8474179082253922,0.0,1
ojollm,99.0,0.8474179082253922,0.0,1
ojollm,117.0,0.8500762433047419,0.0,1
ojollm,122.0,0.8500762433047419,0.0,1
ojollm,124.0,0.8500762433047419,0.0,1
ojollm,133.0,0.8500762433047419,0.0,1
ojollm,145.0,0.8500847688837806,0.0,1
ojollm,150.0,0.8500847688837806,0.0,1
ojollm,156.0,0.8500847688837806,0.0,1
ojollm,170.0,0.8500847688837806,0.0,1
ojollm,179.0,0.8544418450884119,0.0,1
ojollm,182.0,0.8544418450884119,0.0,1
ojollm,187.0,0.8544418450884119,0.0,1
ojollm,204.0,0.8544418450884119,0.0,1
ojollm,206.0,0.8544766871513735,0.0,1
ojollm,209.0,0.8544766871513735,0.0,1
ojollm,214.0,0.8544766871513735,0.0,1
ojollm,233.0,0.8544766871513735,0.0,1
ojollm,234.0,0.8547328478894572,0.0,1
ojollm,239.0,0.8547328478894572,0.0,1
ojollm,243.0,0.8547328478894572,0.0,1
ojollm,261.0,0.8547328478894572,0.003751841670762257,2
ojollm,268.0,0.8547328478894572,0.0,1
ojollm,274.0,0.8547328478894572,0.0,1
ojollm,284.0,0.854762430789528,0.0,1
ojollm,290.0,0.854762430789528,0.0,1
ojollm,299.0,0.854762430789528,0.0,1
ojollm,305.0,0.854762430789528,0.0,1
ojollm,313.0,0.854765869092111,0.0,1
ojollm,322.0,0.854765869092111,0.0,1
ojollm,330.0,0.854765869092111,0.0,1
ojollm,337.0,0.854765869092111,0.0,1
ojollm,338.0,0.8547681220901401,0.0,1
ojollm,353.0,0.8547681220901401,0.0,1
ojollm,356.0,0.8573699557707016,0.0,1
ojollm,362.0,0.8573699557707016,0.0,1
ojollm,364.0,0.8573699557707016,0.0,1
ojollm,379.0,0.8573699557707016,0.0,1
ojollm,384.0,0.8573740411218014,0.0,1
ojollm,394.0,0.8573740411218014,0.0,1
ojollm,398.0,0.8573740411218014,0.0,1
ojollm,408.0,0.8573740411218014,0.0,1
ojollm,417.0,0.8573741155991276,0.0,1
ojollm,424.0,0.8573741155991276,0.0,1
ojollm,427.0,0.8734571500304755,0.0,1
ojollm,437.0,0.8734571500304755,0.0,1
ojollm,449.0,0.8734571500304755,0.0,1
ojollm,457.0,0.8734571500304755,0.0,1
ojollm,459.0,0.8738643161604924,0.0,1
ojollm,465.0,0.8738643161604924,0.0,1
ojollm,478.0,0.8738643161604924,0.0,1
ojollm,485.0,0.8778780271750668,0.0,1
ojollm,491.0,0.8778780271750668,0.0,1
ojollm,496.0,0.8778780271750668,0.0,1
ojollm,512.0,0.8778780271750668,0.0,1
ojollm,514.0,0.8778911826813731,0.0,1
ojollm,523.0,0.8778911826813731,0.0,1
ojollm,525.0,0.8778911826813731,0.0,1
ojollm,535.0,0.8778911826813731,0.0,1
ojollm,544.0,0.8778958240074244,0.0,1
ojollm,555.0,0.8778958240074244,0.0,1
ojollm,556.0,0.8778958240074244,0.0,1
ojollm,560.0,0.8778958240074244,0.0,1
ojollm,578.0,0.8779004119770626,0.0,1
ojollm,588.0,0.8779004119770626,0.0,1
ojollm,590.0,0.8779004119770626,0.0,1
ojollm,591.0,0.8779004119770626,0.0,1
ojollm,604.0,0.8779004119770626,0.0,1
ojollm,614.0,0.8779004119770626,0.0,1
ojollm,617.0,0.8779004119770626,0.0,1
ojollm,618.0,0.8779004119770626,0.0,1
ojollm,634.0,0.8779004119770626,0.0,1
ojollm,639.0,0.8779004119770626,0.0,1
ojollm,645.0,0.8779004119770626,0.0,1
ojollm,647.0,0.8779004119770626,0.0,1
ojollm,663.0,0.8779004119770626,0.0,1
ojollm,667.0,0.8779004119770626,0.0,1
ojollm,677.0,0.8779004119770626,0.0,1
ojollm,679.0,0.8779004119770626,0.0,1
ojollm,694.0,0.8779004119770626,0.0,1
ojollm,698.0,0.8837548068366546,0.0,1
ojollm,703.0,0.8837548068366546,0.0,1
ojollm,704.0,0.8837548068366546,0.0,1
ojollm,725.0,0.8837548068366546,0.0,1
ojollm,731.0,0.8900475454231654,0.0,1
ojollm,732.0,0.8900475454231654,0.0,1
ojollm,733.0,0.8900475454231654,0.0,1
ojollm,753.0,0.8900968383547488,0.0,1
ojollm,756.0,0.8900968383547488,0.0,1
ojollm,758.0,0.8900968383547488,0.0,1
ojollm,763.0,0.8900968383547488,0.0,1
ojollm,781.0,0.8902397214606077,0.0,1
ojollm,786.0,0.8902397214606077,0.0,1
ojollm,788.0,0.8902397214606077,0.0,1
ojollm,794.0,0.8902397214606077,0.0,1
ojollm,812.0,0.8902397214606077,0.0,1
ojollm,814.0,0.8902397214606077,0.0,1
ojollm,817.0,0.8902397214606077,0.0,1
ojollm,824.0,0.8902397214606077,0.0,1
ojollm,841.0,0.8902397214606077,0.0,1
ojollm,843.0,0.8902397214606077,0.0,1
