algo,x,mean,std,count
ojollm,0.0,0.8524373394163591,0.00024288366693973518,4
ojollm,30.0,0.8527048209462087,0.0,1
ojollm,33.0,0.8527048209462087,0.0,1
ojollm,34.0,0.8527048209462087,0.0,1
ojollm,37.0,0.8527048209462087,0.0,1
ojollm,60.0,0.8527048209462087,0.00028404699387096777,2
ojollm,64.0,0.8527048209462087,0.0,1
ojollm,71.0,0.8527048209462087,0.0,1
ojollm,89.0,0.8538347647367374,0.0,1
ojollm,92.0,0.8538347647367374,0.0,1
ojollm,94.0,0.8541890967869757,0.0,1
ojollm,99.0,0.8541890967869757,0.0,1
ojollm,117.0,0.854359878183233,0.0,1
ojollm,122.0,0.8545609737314418,0.0,1
ojollm,124.0,0.8545609737314418,0.0,1
ojollm,133.0,0.8545924207388761,0.0,1
ojollm,145.0,0.854771409270972,0.0,1
ojollm,150.0,0.8548803969834939,0.0,1
ojollm,156.0,0.8548803969834939,0.0,1
ojollm,170.0,0.8550472740172771,0.0,1
ojollm,179.0,0.8550873293398037,0.0,1
ojollm,182.0,0.8551634742554718,0.0,1
ojollm,187.0,0.8551634742554718,0.0,1
ojollm,204.0,0.8553135851500231,0.0,1
ojollm,206.0,0.8553369918376177,0.0,1
ojollm,209.0,0.8553602907320016,0.0,1
ojollm,214.0,0.8553984976462925,0.0,1
ojollm,233.0,0.8554977188521826,0.0,1
ojollm,234.0,0.8556286827890643,0.0,1
ojollm,239.0,0.8556286827890643,0.0,1
ojollm,243.0,0.8556286827890643,0.0,1
ojollm,261.0,0.8556644368923185,6.555373187394631e-05,2
ojollm,268.0,0.8556831908222259,0.0,1
ojollm,274.0,0.8557100855007752,0.0,1
ojollm,284.0,0.8559213924572634,0.0,1
ojollm,290.0,0.8559213924572634,0.0,1
ojollm,299.0,0.8559347412400359,0.0,1
ojollm,305.0,0.8559347412400359,0.0,1
ojollm,313.0,0.8560458912734623,0.0,1
ojollm,322.0,0.8560458912734623,0.0,1
ojollm,330.0,0.8561803479595569,0.0,1
ojollm,337.0,0.8561803479595569,0.0,1
ojollm,338.0,0.8562220367538902,0.0,1
ojollm,353.0,0.8562220367538902,0.0,1
ojollm,356.0,0.8563616559978969,0.0,1
ojollm,362.0,0.8563616559978969,0.0,1
ojollm,364.0,0.8564182196742132,0.0,1
ojollm,379.0,0.8564182196742132,0.0,1
ojollm,384.0,0.8564979283249617,0.0,1
ojollm,394.0,0.8564979283249617,0.0,1
ojollm,398.0,0.856590581710934,0.0,1
ojollm,408.0,0.856590581710934,0.0,1
ojollm,417.0,0.8566570147237859,0.0,1
ojollm,424.0,0.8566570147237859,0.0,1
ojollm,427.0,0.8568212562722438,0.0,1
ojollm,437.0,0.8568212562722438,0.0,1
ojollm,449.0,0.8568292209816785,0.0,1
ojollm,457.0,0.8568292209816785,0.0,1
ojollm,459.0,0.8569799343622333,0.0,1
ojollm,465.0,0.8569799343622333,0.0,1
ojollm,478.0,0.8570130940333953,0.0,1
ojollm,485.0,0.8572894697525356,0.0,1
ojollm,491.0,0.8572894697525356,0.0,1
ojollm,496.0,0.8572894697525356,0.0,1
ojollm,512.0,0.8572894697525356,0.0,1
ojollm,514.0,0.8577757708886681,0.0,1
ojollm,523.0,0.8577757708886681,0.0,1
ojollm,525.0,0.8577757708886681,0.0,1
ojollm,535.0,0.8577757708886681,0.0,1
ojollm,544.0,0.8581318052241644,0.0,1
ojollm,555.0,0.8581318052241644,0.0,1
ojollm,556.0,0.8581318052241644,0.0,1
ojollm,560.0,0.8581318052241644,0.0,1
ojollm,578.0,0.8587279265763237,0.0,1
ojollm,588.0,0.8587279265763237,0.0,1
ojollm,590.0,0.8587279265763237,0.0,1
ojollm,591.0,0.8587279265763237,0.0,1
ojollm,604.0,0.8595027398557769,0.0,1
ojollm,614.0,0.8595027398557769,0.0,1
ojollm,617.0,0.8595027398557769,0.0,1
ojollm,618.0,0.8595027398557769,0.0,1
ojollm,634.0,0.8603681997621524,0.0,1
ojollm,639.0,0.8603681997621524,0.0,1
ojollm,645.0,0.8603681997621524,0.0,1
ojollm,647.0,0.8603681997621524,0.0,1
ojollm,663.0,0.8603681997621524,0.0,1
ojollm,667.0,0.861042123448232,0.0,1
ojollm,677.0,0.861042123448232,0.0,1
ojollm,679.0,0.861042123448232,0.0,1
ojollm,694.0,0.861042123448232,0.0,1
ojollm,698.0,0.8614564130769531,0.0,1
ojollm,703.0,0.8614564130769531,0.0,1
ojollm,704.0,0.8614564130769531,0.0,1
ojollm,725.0,0.8614564130769531,0.0,1
ojollm,731.0,0.8621019456598915,0.0,1
ojollm,732.0,0.8621019456598915,0.0,1
ojollm,733.0,0.8621019456598915,0.0,1
ojollm,753.0,0.8623227099139964,0.0,1
ojollm,756.0,0.8623227099139964,0.0,1
ojollm,758.0,0.8623227099139964,0.0,1
ojollm,763.0,0.8623227099139964,0.0,1
ojollm,781.0,0.8625660572883004,0.0,1
ojollm,786.0,0.8625660572883004,0.0,1
ojollm,788.0,0.8625660572883004,0.0,1
ojollm,794.0,0.8625660572883004,0.0,1
ojollm,812.0,0.8627323613746947,0.0,1
ojollm,814.0,0.8627323613746947,0.0,1
ojollm,817.0,0.8627323613746947,0.0,1
ojollm,824.0,0.8627323613746947,0.0,1
ojollm,841.0,0.8627867968060191,0.0,1
ojollm,843.0,0.8627867968060191,0.0,1
ojollm,847.0,0.8627867968060191,0.0,1
ojollm,853.0,0.8627867968060191,0.0,1
ojollm,871.0,0.8629307498821934,0.0,1
ojollm,875.0,0.8629307498821934,0.00022076055006126083,2
ojollm,881.0,0.8629307498821934,0.0,1
ojollm,899.0,0.8630971766360078,0.0,1
ojollm,901.0,0.8630971766360078,0.0,1
ojollm,903.0,0.8630971766360078,0.0,1
ojollm,912.0,0.8630971766360078,0.0,1
ojollm,927.0,0.8630971766360078,0.00230246341392204,2
ojollm,933.0,0.8630971766360078,0.0,1
ojollm,937.0,0.8630971766360078,0.0,1
ojollm,953.0,0.8630971766360078,0.0,1
ojollm,955.0,0.8633631494912609,0.0,1
ojollm,960.0,0.8633631494912609,0.0,1
ojollm,964.0,0.8633631494912609,0.0,1
ojollm,981.0,0.8633631494912609,0.0,1
ojollm,985.0,0.8633908662606138,0.0,1
ojollm,994.0,0.8633908662606138,0.0,1
ojollm,996.0,0.8633908662606138,0.0,1
