algo,x,mean,std,count
ga,0.0,0.041840589067757304,0.0,1
ga,40.0,0.04229338263545357,0.0,1
ga,80.0,0.050248823558235664,0.0,1
ga,120.0,0.05025355653039296,0.0,1
ga,160.0,0.05030730883615264,0.0,1
ga,200.0,0.1189461388444764,0.0,1
ga,240.0,0.2247953969979284,0.0,1
ga,280.0,0.26864758689405205,0.0,1
ga,320.0,0.3067668775967854,0.0,1
ga,360.0,0.3272085045503841,0.0,1
ga,400.0,0.3273391525027554,0.0,1
ga,440.0,0.3291166433953959,0.0,1
ga,480.0,0.3291166433953959,0.0,1
ga,520.0,0.3291166433953959,0.0,1
ga,560.0,0.3291166433953959,0.0,1
ga,600.0,0.3291166433953959,0.0,1
ga,640.0,0.3291166433953959,0.0,1
ga,680.0,0.3291166433953959,0.0,1
ga,720.0,0.33086191945476406,0.0,1
ga,760.0,0.3309311892410261,0.0,1
ga,800.0,0.3312838392810455,0.0,1
ga,840.0,0.3330440694587184,0.0,1
ga,880.0,0.33394746551178744,0.0,1
ga,920.0,0.3846891248166121,0.0,1
ga,960.0,0.3881799762825826,0.0,1
ga,1000.0,0.39021200347777174,0.0,1
ga,1040.0,0.39026263062317046,0.0,1
ga,1080.0,0.3903832783944659,0.0,1
ga,1120.0,0.3904437172107403,0.0,1
ga,1160.0,0.3905847109422781,0.0,1
ga,1200.0,0.3905894102263176,0.0,1
ga,1240.0,0.3905955324151314,0.0,1
ga,1280.0,0.39064585416578157,0.0,1
ga,1320.0,0.39064585416578157,0.0,1
ga,1360.0,0.39242307910722574,0.0,1
ga,1400.0,0.39242648988217166,0.0,1
ga,1440.0,0.3924365248610859,0.0,1
ga,1480.0,0.39252845561781163,0.0,1
ga,1520.0,0.3925284570661725,0.0,1
ga,1560.0,0.3925571932616933,0.0,1
ga,1600.0,0.3925571932616933,0.0,1
ga,1640.0,0.3930517518287228,0.0,1
ga,1680.0,0.3931042084898339,0.0,1
ga,1720.0,0.39441446211616504,0.0,1
ga,1760.0,0.39441446211616504,0.0,1
ga,1800.0,0.39441446211616504,0.0,1
ga,1840.0,0.39441446211616504,0.0,1
ga,1880.0,0.3946656948110613,0.0,1
ga,1920.0,0.3946656948110613,0.0,1
ga,1960.0,0.3946656948110613,0.0,1
ga,2000.0,0.3946656948110613,0.0,1
ga,2040.0,0.3946656948110613,0.0,1
ga,2080.0,0.3946656948110613,0.0,1
ga,2120.0,0.3956326928211192,0.0,1
ga,2160.0,0.39706913698966295,0.0,1
ga,2200.0,0.39706913698966295,0.0,1
ga,2240.0,0.39706913698966295,0.0,1
ga,2280.0,0.39749900535104676,0.0,1
ga,2320.0,0.39870029067038754,0.0,1
ga,2338.0,0.39870029067038754,0.0,1
ga,2340.0,0.39870029067038754,0.0,2
nsga2,0.0,0.041840589067757304,0.0,1
nsga2,40.0,0.04322256942008716,0.0,1
nsga2,80.0,0.04324715966254886,0.0,1
nsga2,120.0,0.04325444435770918,0.0,1
nsga2,160.0,0.04406111302214762,0.0,1
nsga2,200.0,0.04406111302214762,0.0,1
nsga2,240.0,0.04406111302214762,0.0,1
nsga2,280.0,0.04684665015899914,0.0,1
nsga2,320.0,0.22714637358584971,0.0,1
nsga2,360.0,0.22797929157552174,0.0,1
nsga2,400.0,0.31272976415059583,0.0,1
nsga2,440.0,0.3175143358782847,0.0,1
nsga2,480.0,0.38034275676466434,0.0,1
nsga2,520.0,0.3807289693204993,0.0,1
nsga2,560.0,0.3813525515808264,0.0,1
nsga2,600.0,0.38156464970341275,0.0,1
nsga2,640.0,0.38773883043117235,0.0,1
nsga2,680.0,0.38773883043117235,0.0,1
nsga2,720.0,0.38773883043117235,0.0,1
nsga2,760.0,0.38773883043117235,0.0,1
nsga2,800.0,0.38819906975682106,0.0,1
nsga2,840.0,0.38824378171933893,0.0,1
nsga2,880.0,0.38830936710306213,0.0,1
nsga2,920.0,0.388324329287768,0.0,1
nsga2,960.0,0.388324329287768,0.0,1
nsga2,1000.0,0.388324329287768,0.0,1
nsga2,1040.0,0.388324329287768,0.0,1
nsga2,1080.0,0.388324329287768,0.0,1
nsga2,1120.0,0.388324329287768,0.0,1
nsga2,1160.0,0.38892554651784217,0.0,1
nsga2,1200.0,0.3891970085204085,0.0,1
nsga2,1240.0,0.3893676222835358,0.0,1
nsga2,1280.0,0.3893676222835358,0.0,1
nsga2,1320.0,0.3893676222835358,0.0,1
nsga2,1360.0,0.3921976468993461,0.0,1
nsga2,1400.0,0.3921976476170373,0.0,1
nsga2,1440.0,0.392198628051979,0.0,1
nsga2,1480.0,0.39696061354062656,0.0,1
nsga2,1520.0,0.3972968062731232,0.0,1
nsga2,1560.0,0.3972968062731232,0.0,1
nsga2,1600.0,0.3972968062731232,0.0,1
nsga2,1640.0,0.3972968062731232,0.0,1
nsga2,1680.0,0.3972968062731232,0.0,1
nsga2,1720.0,0.3972968062731232,0.0,1
nsga2,1760.0,0.3972968062731232,0.0,1
nsga2,1800.0,0.3972968062731232,0.0,1
nsga2,1840.0,0.3972968062731232,0.0,1
nsga2,1880.0,0.3972968062731232,0.0,1
nsga2,1920.0,0.3972968062731232,0.0,1
nsga2,1960.0,0.3972968062731232,0.0,1
nsga2,2000.0,0.3972968062731232,0.0,1
nsga2,2040.0,0.3972968062731232,0.0,1
nsga2,2080.0,0.3972968062731232,0.0,1
nsga2,2120.0,0.3972968062731232,0.0,1
nsga2,2160.0,0.3972968062731232,0.0,1
nsga2,2200.0,0.3972968062731232,0.0,1
nsga2,2240.0,0.3974008406186876,0.0,1
nsga2,2280.0,0.39740501933154365,0.0,1
nsga2,2320.0,0.3974539121157278,0.0,1
nsga2,2360.0,0.3981464026964012,0.0,1
nsga2,2400.0,0.4015069716561842,0.0,1
nsga2,2440.0,0.4016173045434826,0.0,1
nsga2,2480.0,0.40161790445209095,0.0,1
nsga2,2520.0,0.40161790445209095,0.0,1
nsga2,2560.0,0.40161790966439964,0.0,1
nsga2,2600.0,0.40161790966439964,0.0,1
nsga2,2640.0,0.40161790966439964,0.0,1
nsga2,2680.0,0.4026654155295541,0.0,1
nsga2,2720.0,0.40266576110947405,0.0,1
nsga2,2760.0,0.40279814468719227,0.0,1
nsga2,2800.0,0.40279814468719227,0.0,1
nsga2,2840.0,0.4027982367114254,0.0,1
nsga2,2880.0,0.40279825392608887,0.0,1
nsga2,2920.0,0.4027997260222157,0.0,1
nsga2,2960.0,0.4027997331252215,0.0,1
nsga2,3000.0,0.40279973312522444,0.0,1
nsga2,3040.0,0.40279973483123704,0.0,1
nsga2,3080.0,0.4027999051550588,0.0,1
nsga2,3106.0,0.4028000213223795,0.0,1
nsga2,3120.0,0.4028000213223795,0.0,1
nsga2,3128.0,0.4061192679098104,0.0,1
nsga2,3130.0,0.4061192679098104,0.0,1
nsga2,3132.0,0.4061192679098104,0.0,1
nsga2,3134.0,0.4061192679098104,0.0,1
nsga2,3136.0,0.4061192679098104,0.0,2
ojollm,0.0,0.041840589067757304,0.0,1
ojollm,29.0,0.8740566800331072,0.0,1
ojollm,55.0,0.889038586661687,0.0,1
ojollm,84.0,0.894023983920123,0.0,1
ojollm,112.0,0.894023983920123,0.0,1
ojollm,147.0,0.894023983920123,0.0,1
ojollm,170.0,0.894023983920123,0.0,1
ojollm,200.0,0.8948715442995009,0.0,1
ojollm,230.0,0.8949327099207862,0.0,1
ojollm,256.0,0.8965337678859959,0.0,1
ojollm,287.0,0.8965337678859959,0.0,1
ojollm,319.0,0.8986985363552462,0.0,1
ojollm,343.0,0.8988583534515638,0.0,1
ojollm,370.0,0.8988583534515638,0.0,1
ojollm,396.0,0.8988594407287626,0.0,1
ojollm,422.0,0.898885975652802,0.0,1
ojollm,452.0,0.898885975652802,0.0,1
ojollm,473.0,0.898885975652802,0.0,1
ojollm,496.0,0.898885975652802,0.0,1
ojollm,524.0,0.898885975652802,0.0,1
ojollm,556.0,0.898885975652802,0.0,1
ojollm,583.0,0.898885975652802,0.0,1
ojollm,606.0,0.898885975652802,0.0,1
ojollm,634.0,0.898885975652802,0.0,1
ojollm,661.0,0.898885975652802,0.0,1
ojollm,690.0,0.898885975652802,0.0,1
ojollm,716.0,0.898885975652802,0.0,1
ojollm,747.0,0.898885975652802,0.0,1
ojollm,778.0,0.898885975652802,0.0,1
ojollm,809.0,0.898885975652802,0.0,1
ojollm,842.0,0.898885975652802,0.0,1
ojollm,872.0,0.898885975652802,0.0,1
ojollm,902.0,0.898885975652802,0.0,1
ojollm,932.0,0.898885975652802,0.0,1
ojollm,967.0,0.898885975652802,0.0,1
ojollm,999.0,0.898885975652802,0.0,1
ojollm,1030.0,0.898885975652802,0.0,1
ojollm,1060.0,0.898885975652802,0.0,1
ojollm,1087.0,0.898885975652802,0.0,1
ojollm,1116.0,0.898885975652802,0.0,1
ojollm,1145.0,0.898885975652802,0.0,1
ojollm,1173.0,0.898885975652802,0.0,1
ojollm,1199.0,0.898885975652802,0.0,1
ojollm,1232.0,0.898885975652802,0.0,1
ojollm,1260.0,0.898885975652802,0.0,1
ojollm,1291.0,0.898885975652802,0.0,1
ojollm,1323.0,0.898885975652802,0.0,1
ojollm,1351.0,0.898885975652802,0.0,1
ojollm,1379.0,0.898885975652802,0.0,1
ojollm,1417.0,0.898885975652802,0.0,1
ojollm,1450.0,0.898885975652802,0.0,1
ojollm,1481.0,0.898885975652802,0.0,1
ojollm,1514.0,0.898885975652802,0.0,1
ojollm,1546.0,0.898885975652802,0.0,1
ojollm,1577.0,0.898885975652802,0.0,1
ojollm,1603.0,0.898885975652802,0.0,1
ojollm,1636.0,0.898885975652802,0.0,1
ojollm,1663.0,0.898885975652802,0.0,1
ojollm,1692.0,0.898885975652802,0.0,1
ojollm,1719.0,0.898885975652802,0.0,1
ojollm,1751.0,0.898885975652802,0.0,1
ojollm,1784.0,0.898885975652802,0.0,1
ojollm,1816.0,0.898885975652802,0.0,1
ojollm,1846.0,0.898885975652802,0.0,1
ojollm,1873.0,0.898885975652802,0.0,1
ojollm,1902.0,0.898885975652802,0.0,1
ojollm,1926.0,0.898885975652802,0.0,1
ojollm,1950.0,0.898885975652802,0.0,1
ojollm,1964.0,0.898885975652802,0.0,1
ojollm,1969.0,0.898885975652802,0.0,1
ojollm,1971.0,0.898885975652802,0.0,1
ojollm,1973.0,0.898885975652802,0.0,1
ojollm,1975.0,0.898885975652802,0.0,2
sms,0.0,0.041840589067757304,0.0,1
sms,40.0,0.04322256942008716,0.0,1
sms,80.0,0.04348542817625662,0.0,1
sms,120.0,0.043556845138397776,0.0,1
sms,160.0,0.06266479309246598,0.0,1
sms,200.0,0.0626836583367644,0.0,1
sms,240.0,0.08831378599618352,0.0,1
sms,280.0,0.1068230842522582,0.0,1
sms,320.0,0.11365747006382215,0.0,1
sms,360.0,0.11548954905285949,0.0,1
sms,400.0,0.11722680925548115,0.0,1
sms,440.0,0.14134537527988345,0.0,1
sms,480.0,0.14532423248505086,0.0,1
sms,520.0,0.14613933587865996,0.0,1
sms,560.0,0.1463057682343843,0.0,1
sms,600.0,0.1464613026250355,0.0,1
sms,640.0,0.1466626851191876,0.0,1
sms,680.0,0.15496531055568033,0.0,1
sms,720.0,0.15718789818229328,0.0,1
sms,760.0,0.22579763852597484,0.0,1
sms,800.0,0.29831639274809396,0.0,1
sms,840.0,0.32399584200464837,0.0,1
sms,880.0,0.3268710958198595,0.0,1
sms,920.0,0.32841169060655956,0.0,1
sms,960.0,0.3284312523831844,0.0,1
sms,1000.0,0.3322954169537685,0.0,1
sms,1040.0,0.3322954169537685,0.0,1
sms,1080.0,0.3322954169537685,0.0,1
sms,1120.0,0.3604536828704312,0.0,1
sms,1160.0,0.3604536828704312,0.0,1
sms,1200.0,0.3604536828704312,0.0,1
sms,1240.0,0.3606975846375052,0.0,1
sms,1280.0,0.3615863257472404,0.0,1
sms,1320.0,0.3615863257472404,0.0,1
sms,1360.0,0.3615863257472404,0.0,1
sms,1400.0,0.36589969648847487,0.0,1
sms,1440.0,0.36594369029435553,0.0,1
sms,1480.0,0.366239997600132,0.0,1
sms,1520.0,0.366239997600132,0.0,1
sms,1560.0,0.366239997600132,0.0,1
sms,1600.0,0.366239997600132,0.0,1
sms,1640.0,0.366239997600132,0.0,1
sms,1680.0,0.36655571426785116,0.0,1
sms,1720.0,0.36841541848477793,0.0,1
sms,1760.0,0.3684291123193195,0.0,1
