algo,x,mean,std,count
nsga2,0.0,0.9961616511025614,0.0009176123438217487,3
nsga2,40.0,1.1203877344804245,0.05414480983531664,3
nsga2,80.0,1.1690456614268507,0.010992673980212374,3
nsga2,120.0,1.1817867610532897,0.01598537612710013,3
nsga2,160.0,1.1817867610532897,0.01598537612710013,3
nsga2,200.0,1.1855946135874775,0.011751789782987411,3
nsga2,240.0,1.1860610097555622,0.011099996128022704,3
nsga2,280.0,1.188731475829343,0.007394640126063825,3
nsga2,320.0,1.188731475829343,0.007394640126063825,3
nsga2,360.0,1.188731475829343,0.007394640126063825,3
nsga2,400.0,1.188731475829343,0.007394640126063825,3
nsga2,440.0,1.188731475829343,0.007394640126063825,3
nsga2,480.0,1.188731475829343,0.007394640126063825,3
nsga2,520.0,1.188731475829343,0.007394640126063825,3
nsga2,560.0,1.188731475829343,0.007394640126063825,3
nsga2,600.0,1.188731475829343,0.007394640126063825,3
nsga2,640.0,1.188731475829343,0.007394640126063825,3
nsga2,680.0,1.188731475829343,0.007394640126063825,3
nsga2,720.0,1.188731475829343,0.007394640126063825,3
nsga2,760.0,1.188731475829343,0.007394640126063825,3
nsga2,800.0,1.188731475829343,0.007394640126063825,3
nsga2,840.0,1.188731475829343,0.007394640126063825,3
nsga2,880.0,1.188731475829343,0.007394640126063825,3
nsga2,920.0,1.188731475829343,0.007394640126063825,3
nsga2,960.0,1.188731475829343,0.007394640126063825,3
nsga2,1000.0,1.188731475829343,0.007394640126063825,3
nsga2,1040.0,1.188731475829343,0.007394640126063825,3
nsga2,1080.0,1.188731475829343,0.007394640126063825,3
nsga2,1120.0,1.188731475829343,0.007394640126063825,3
nsga2,1160.0,1.188731475829343,0.007394640126063825,3
nsga2,1200.0,1.188731475829343,0.007394640126063825,3
nsga2,1240.0,1.188731475829343,0.007394640126063825,3
nsga2,1280.0,1.188731475829343,0.007394640126063825,3
nsga2,1320.0,1.188731475829343,0.007394640126063825,3
nsga2,1360.0,1.188731475829343,0.007394640126063825,3
nsga2,1400.0,1.188731475829343,0.007394640126063825,3
nsga2,1440.0,1.188731475829343,0.007394640126063825,3
nsga2,1480.0,1.188731475829343,0.007394640126063825,3
nsga2,1520.0,1.188731475829343,0.007394640126063825,3
nsga2,1560.0,1.188731475829343,0.007394640126063825,3
nsga2,1600.0,1.188731475829343,0.007394640126063825,3
nsga2,1640.0,1.188731475829343,0.007394640126063825,3
nsga2,1680.0,1.188731475829343,0.007394640126063825,3
nsga2,1720.0,1.188731475829343,0.007394640126063825,3
nsga2,1760.0,1.188731475829343,0.007394640126063825,3
nsga2,1800.0,1.188731475829343,0.007394640126063825,3
nsga2,1840.0,1.188731475829343,0.007394640126063825,3
nsga2,1880.0,1.188731475829343,0.007394640126063825,3
nsga2,1920.0,1.188731475829343,0.007394640126063825,3
nsga2,1960.0,1.188731475829343,0.007394640126063825,3
nsga2,2000.0,1.188731475829343,0.007394640126063825,3
nsga2,2040.0,1.188731475829343,0.007394640126063825,3
nsga2,2080.0,1.188731475829343,0.007394640126063825,3
nsga2,2110.0,1.195955203822458,0.0,1
nsga2,2114.0,1.195955203822458,0.0,1
nsga2,2116.0,1.195955203822458,0.0,1
nsga2,2118.0,1.195955203822458,0.0,2
nsga2,2120.0,1.195955203822458,0.00654861583100641,2
nsga2,2156.0,1.195955203822458,0.0,1
nsga2,2158.0,1.195955203822458,0.0,2
nsga2,2160.0,1.195955203822458,0.0,1
nsga2,2200.0,1.195955203822458,0.0,1
nsga2,2240.0,1.195955203822458,0.0,1
nsga2,2256.0,1.195955203822458,0.0,1
nsga2,2258.0,1.195955203822458,0.0,1
nsga2,2260.0,1.195955203822458,0.0,2
ojollm,0.0,1.110384395146335,0.08104497759488255,3
ojollm,26.0,1.2234597219283776,0.0,1
ojollm,35.0,1.2234597219283776,0.0,1
ojollm,39.0,1.2234597219283776,0.0,1
ojollm,55.0,1.2325716963977256,0.0,1
